ID_RICHIESTA,DURATA_PRATICA,RICHIESTA_DATA,ESITO_RICHIESTA,CON_PRESCRIZIONI,DEST_Residenziale,DEST_Ufficio,DEST_Commerciale,DEST_Albergo,DEST_Industriale e produttiva,"DEST_Sociali, ricreative, culturali e religiose",DEST_Sanitario,DEST_Istruzione,DEST_Sportivo,DEST_Opere_Urbane,DEST_Impianti,DEST_Altro,NUM_DESTINAZIONI,IN_SANATORIA,INTERVENTO_Realizzazione_opere_ex-novo,INTERVENTO_Ampliamento,INTERVENTO_Demolizione,INTERVENTO_Ricostruzione,INTERVENTO_Ristrutturazione,INTERVENTO_Installazione,INTERVENTO_Cambio_Uso,INTERVENTO_Variante_a_progetto,INTERVENTO_Altro,ENTITA_Altro,ENTITA_Grande,ENTITA_Medio,ENTITA_Piccolo,VINCOLATO_STORICO,VINCOLATO_IDROGEO,lat,lon
80614,259,08/04/2008,Positiv,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44.5121575,11.282706
81885,216,09/04/2008,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5027835,11.4035427
106222,196,07/05/2008,Positiv,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,44.5281924,11.38701
148386,152,12/06/2008,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4740117,11.3846122
182560,118,15/07/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5489592,11.3505931
219607,161,15/09/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4693285,11.3787124
25294,181,05/02/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.5077102,11.3461193
90437,291,17/04/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5468177,11.3491008
123260,324,19/05/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,44.513769,11.3479731
115086,390,19/05/2011,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5519186,11.3642423
38647,113,16/02/2012,Positiv,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.514328,11.2818718
130288,148,30/05/2012,Positiv,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5039372,11.2997808
22527,262,29/01/2008,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5143922,11.3501685
56882,1499,06/03/2008,Neutro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4549711,11.3683549
274971,98,18/11/2008,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5305177,11.367576
297517,134,16/12/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5330832,11.3545097
301766,187,19/12/2008,Neutro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.501862,11.311085
307055,189,30/12/2008,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5146562,11.3502275
9588,308,16/01/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.5286805,11.3125635
64282,315,18/03/2009,Negativ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5479194,11.3495432
75459,254,31/03/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5069936,11.2939599
81640,52,07/04/2009,Positiv,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.49995,11.3248831
85940,103,10/04/2009,Positiv,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.507841,11.3082158
95185,69,22/04/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4838718,11.372414
116672,141,13/05/2009,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5028903,11.2788701
121185,114,18/05/2009,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44.4798818,11.3893422
138118,1057,01/06/2009,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5280883,11.2862838
305159,154,15/12/2009,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5089149,11.3304461
168991,266,04/07/2013,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5469522,11.3491138
243329,352,25/09/2013,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,44.5042953,11.3321518
402266,281,08/10/2020,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,44.4599305,11.3033213
312679,480,05/07/2019,Positiv,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,44.4739532,11.35708
313930,157,12/10/2015,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,44.5014141,11.3112733
125003,43,06/04/2017,Positiv,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44.5331246,11.2354671
561221,604,14/12/2021,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.485084,11.3168166
310282,342,05/08/2020,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.5191355,11.3433556
673794,230,14/10/2022,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.4677945,11.3758603
528642,271,19/12/2018,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.479681,11.3562802
311302,147,20/07/2018,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44.4959147,11.3259708
75250,296,18/02/2020,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,44.4589836,11.3476907
353890,321,02/08/2019,Neutro,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.4991571,11.2731329
503416,245,04/12/2018,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,44.451904,11.3552378
276302,98,10/09/2015,Positiv,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,44.5512025,11.3433612
402358,70,23/12/2015,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.4831582,11.3637202
415902,57,14/12/2016,Positiv,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.4858619,11.3387246
234547,96,28/06/2017,Neutro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5046903,11.4218435
302101,66,14/07/2018,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,44.4749858,11.3351822
432615,43,29/09/2021,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,44.50151,11.4104211
300166,135,30/09/2015,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,44.492042,11.3129285
299862,249,12/09/2016,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,44.5049759,11.2741546
213392,100,09/09/2008,Positiv,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5088314,11.3785219
64343,216,18/03/2009,Positiv,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.490861,11.3612915
119308,151,17/05/2012,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4977184,11.3992318
211861,145,12/09/2012,Positiv,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.514784,11.3628018
26905,28,06/02/2013,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,44.4831582,11.3637202
387666,98,21/11/2016,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.5081245,11.3067774
310532,348,05/08/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.5017081,11.3134044
37813,148,24/01/2019,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5013325,11.3291804
185506,184,13/05/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44.4790812,11.3866632
360494,79,07/08/2019,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,44.4563695,11.3659147
404307,299,09/10/2020,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,44.4989701,11.3743702
389663,184,04/09/2019,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.4927113,11.2996121
332793,187,18/07/2019,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,44.5104447,11.3006484
109553,41,13/03/2018,Positiv,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,44.4934841,11.3144892
112953,543,13/03/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,44.459358,11.3697321
302235,758,30/06/2019,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,44.478985,11.3553874
305654,194,31/07/2020,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,44.5300741,11.4008818
305796,132,31/07/2020,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44.4829435,11.3627198
152279,476,16/04/2020,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,44.4771205,11.3949297
516546,275,07/12/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,44.4521892,11.3635384
187218,166,20/04/2019,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.4924093,11.385556
428885,187,27/09/2019,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,44.4805537,11.3511737
346949,561,29/07/2019,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.4825224,11.3662378
501498,212,28/11/2020,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,44.485123,11.3111871
194628,135,02/07/2014,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44.5447862,11.2571925
313045,353,31/10/2014,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4969449,11.3866776
366477,220,22/12/2014,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4876078,11.376963
89710,119,31/03/2015,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.4824216,11.3363499
180519,138,13/06/2015,Positiv,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.5102694,11.35469
290758,177,23/09/2015,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,44.4699506,11.3398035
9709,173,14/01/2016,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,44.4848371,11.3712093
80709,135,08/03/2016,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4607792,11.3710469
235904,139,08/07/2016,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44.4848371,11.3712093
76157,288,28/02/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4937073,11.4131989
119558,213,03/04/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,44.4765935,11.388694
148727,180,28/04/2017,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.4842606,11.3134705
161821,156,09/05/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,44.501862,11.311085
214838,323,13/06/2017,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.485216,11.3645919
225631,238,21/06/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,44.4784938,11.3896699
234358,148,28/06/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,44.5200212,11.2956787
269561,209,26/07/2017,Positiv,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,44.5233231,11.3799087
389684,132,26/10/2017,Positiv,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.4774851,11.3330919
391447,47,27/10/2017,Positiv,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,44.4636472,11.3009089
396250,147,01/11/2017,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,44.4872068,11.4073241
419676,95,17/11/2017,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,44.4840643,11.3374384
448758,127,11/12/2017,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,44.4932845,11.3604574
466217,144,23/12/2017,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.5300193,11.2406211
300183,147,28/07/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,44.4480889,11.3405202
337173,289,31/08/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,44.5162876,11.292764
362649,281,08/08/2019,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,44.480877,11.3662929
344394,436,21/08/2018,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,44.459358,11.3697321
307253,121,18/07/2018,Positiv,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5171525,11.3498518
504417,97,13/11/2019,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.531802,11.3241882
146917,198,30/03/2021,Neutro,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,44.477642,11.3062721
196300,295,26/04/2022,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,44.4924162,11.3842476
487084,421,08/08/2022,Neutro,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5134347,11.3316231
810084,357,02/12/2022,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,44.4707329,11.3683765
279394,116,14/06/2019,Positiv,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4987191,11.3139616
238722,854,23/05/2019,Positiv,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.4974338,11.3214819
226959,125,30/05/2018,Positiv,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5015881,11.4083634
458594,93,09/11/2020,Positiv,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,44.5037445,11.3962911
343163,340,26/07/2019,Positiv,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.4568426,11.369689
183506,127,12/05/2020,Positiv,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,44.4894651,11.3121964
473699,253,16/11/2020,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.5075164,11.2996642
55114,418,05/02/2020,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44.5147225,11.3255905
286351,378,17/07/2020,Positiv,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44.5380658,11.3552854
58676,652,05/02/2019,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.5031073,11.3977554
417781,144,16/10/2020,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44.5187445,11.3627024
11674,10,10/01/2020,Neutro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44.5328389,11.3466654
261283,224,05/06/2019,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44.5080415,11.2816995
447776,58,30/10/2018,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.4992297,11.4003455
131511,301,29/03/2018,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,
159015,376,05/04/2019,Neutro,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44.4996015,11.3258896
40479,112,25/01/2019,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.5358622,11.3625994
337532,67,10/08/2018,Positiv,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,44.5195685,11.2711721
490329,27,05/11/2019,Positiv,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,44.355538,11.7255482
366464,285,07/09/2018,Positiv,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.5022666,11.2711662
399955,97,07/10/2020,Positiv,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,44.5047016,11.4039651
359595,241,15/09/2020,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,44.5053457,11.2938214
77558,92,18/03/2015,Positiv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.5303733,11.2719502
257432,140,21/08/2015,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,44.50139,11.4037676
8827,117,13/01/2016,Positiv,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,44.4948105,11.3349755
130397,273,20/04/2016,Neutro,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.4690309,11.3948815
199130,102,09/06/2016,Neutro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,44.5021724,11.4204551
421513,38,19/12/2016,Positiv,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,44.4932666,11.2627412
148973,356,28/04/2017,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,44.4892501,11.340721
236836,224,30/06/2017,Positiv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,44.5342041,11.3682427
402204,235,06/11/2017,Positiv,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44.5122664,11.3211726
407165,263,12/10/2020,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5088669,11.3509575
218250,410,04/06/2020,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,44.5195922,11.3491741
532898,234,21/12/2018,Positiv,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,44.5127656,11.3625086
217854,345,03/06/2020,Positiv,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.5241067,11.2755485
307629,353,03/08/2020,Positiv,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44.4747673,11.3367202
101278,195,05/03/2020,Positiv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,44.5358622,11.3625994
92871,104,26/02/2021,Positiv,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,44.4439998,11.3034373
166200,149,12/04/2021,Positiv,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.4887789,11.4235506
380657,32,28/08/2021,Positiv,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,44.504697,11.4040543
23738,374,17/01/2022,Positiv,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44.5302059,11.3357076
424051,312,09/07/2022,Positiv,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,44.4948765,11.2518773
482314,112,05/08/2022,Positiv,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,44.5080523,11.34322
191666,131,23/03/2023,Positiv,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.5101585,11.3543893
187404,121,22/07/2008,Positiv,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,44.4639103,11.3719289
